motif,mean_importance,abs_mean_importance,mean_abs_importance,std_importance
M4728-1.02,0.0054395003,0.0054395003,0.20131096,0.24000792
M5050-1.02,-0.005359382,0.005359382,0.026704725,0.037940107
M0319-1.02,-0.005169992,0.005169992,0.033728708,0.04589688
M4901-1.02,-0.0051304693,0.0051304693,0.036664452,0.044574846
M4912-1.02,-0.0051107393,0.0051107393,0.04324115,0.057635408
M2249-1.02,-0.0050423057,0.0050423057,0.023046229,0.035604812
M4962-1.02,-0.00494574,0.00494574,0.12932448,0.16363184
M4952-1.02,-0.004930365,0.004930365,0.026318941,0.03265126
M1094-1.02,-0.004909949,0.004909949,0.029847281,0.042131137
M2061-1.02,-0.004852515,0.004852515,0.245442,0.28202
M4817-1.02,-0.0048354864,0.0048354864,0.05021816,0.061989997
M1912-1.02,0.0048259385,0.0048259385,0.07043645,0.08790179
M4918-1.02,0.004806139,0.004806139,0.010557381,0.01391421
M5208-1.02,0.0048008175,0.0048008175,0.17234206,0.19832572
M4898-1.02,0.0047330167,0.0047330167,0.01677202,0.02470866
M1089-1.02,0.0047148173,0.0047148173,0.03662142,0.04411761
M6237-1.02,0.004653867,0.004653867,0.08739738,0.1059381
M4770-1.02,-0.0046450994,0.0046450994,0.052637182,0.061714087
M5224-1.02,-0.004529142,0.004529142,0.015090751,0.018047221
M5187-1.02,0.004468412,0.004468412,0.050217465,0.067622624
M5019-1.02,-0.004463284,0.004463284,0.028968748,0.031264905
M1519-1.02,-0.004349852,0.004349852,0.01807237,0.03812667
M6166-1.02,0.0042847693,0.0042847693,0.03027996,0.038413525
M4794-1.02,-0.0042668153,0.0042668153,0.16712885,0.1793111
M5179-1.02,0.0042271926,0.0042271926,0.0308649,0.037393298
M4674-1.02,0.004206042,0.004206042,0.057514373,0.07285461
M1631-1.02,-0.004188455,0.004188455,0.0596951,0.1020527
M4982-1.02,-0.0040451153,0.0040451153,0.09768877,0.11450997
M5006-1.02,0.0038327726,0.0038327726,0.0577761,0.07006009
M4977-1.02,-0.0037666503,0.0037666503,0.01379533,0.021505306
M4948-1.02,-0.0037558507,0.0037558507,0.05165265,0.072804056
M5147-1.02,-0.0037116825,0.0037116825,0.020522248,0.030434525
M5172-1.02,0.0035092353,0.0035092353,0.12138429,0.15410861
M4750-1.02,0.0034750625,0.0034750625,0.055387255,0.065498814
M5272-1.02,0.0034063272,0.0034063272,0.027597783,0.036882382
M4882-1.02,0.0033130415,0.0033130415,0.016614582,0.01911254
M5219-1.02,0.0033084336,0.0033084336,0.018899797,0.025842076
M1469-1.02,0.0032973553,0.0032973553,0.02797897,0.037459213
M4819-1.02,-0.0032466562,0.0032466562,0.018984864,0.025938839
M0740-1.02,0.0031802915,0.0031802915,0.01893225,0.03266661
M4876-1.02,0.0031489008,0.0031489008,0.015669666,0.024880249
M4767-1.02,0.0031354711,0.0031354711,0.01738222,0.023216652
M1106-1.02,-0.003007632,0.003007632,0.020362303,0.036650315
M1097-1.02,-0.0029838346,0.0029838346,0.013092931,0.019806989
M4748-1.02,0.0029742287,0.0029742287,0.008162335,0.013681784
M4669-1.02,-0.0029196006,0.0029196006,0.09589186,0.13927506
M5097-1.02,-0.0028910758,0.0028910758,0.03696938,0.052083205
M5227-1.02,-0.0028430177,0.0028430177,0.179986,0.22747615
M1858-1.02,-0.0027966872,0.0027966872,0.028156487,0.045370422
M4969-1.02,0.0026960028,0.0026960028,0.013195734,0.025465522
M4902-1.02,-0.0026731493,0.0026731493,0.09534634,0.12339936
M1854-1.02,-0.0026683225,0.0026683225,0.016142238,0.023415701
M5244-1.02,-0.0026355623,0.0026355623,0.041253798,0.054810368
M5048-1.02,0.0026263262,0.0026263262,0.030861476,0.035073254
M4743-1.02,0.0026065288,0.0026065288,0.067128204,0.075701244
M4830-1.02,0.0025720329,0.0025720329,0.018598882,0.024058405
M4947-1.02,-0.0025525282,0.0025525282,0.041040193,0.059011877
M4899-1.02,0.0025200516,0.0025200516,0.027392684,0.039520953
M5213-1.02,-0.00249397,0.00249397,0.10626747,0.1248679
M5234-1.02,-0.0024388514,0.0024388514,0.051549014,0.06360062
M5704-1.02,0.0024320357,0.0024320357,0.076964974,0.08759768
M4897-1.02,0.0023897134,0.0023897134,0.010813927,0.014811212
M4997-1.02,-0.0023588473,0.0023588473,0.09595304,0.112492785
M5164-1.02,0.0023415938,0.0023415938,0.014001307,0.018669229
M2263-1.02,0.0022919597,0.0022919597,0.047159936,0.06178779
M4929-1.02,0.002290534,0.002290534,0.043718137,0.05181976
M1992-1.02,-0.0022212893,0.0022212893,0.058965538,0.06926604
M0111-1.02,0.002216075,0.002216075,0.031912044,0.046784464
M4927-1.02,-0.0020880417,0.0020880417,0.036841273,0.04893096
M4873-1.02,0.0020853062,0.0020853062,0.14473262,0.16010018
M4865-1.02,-0.002061327,0.002061327,0.015978128,0.023120094
M2006-1.02,-0.0020505828,0.0020505828,0.007820689,0.008632497
M4747-1.02,0.00191508,0.00191508,0.022955656,0.031586498
M4765-1.02,-0.0019101166,0.0019101166,0.030919075,0.04528329
M4880-1.02,-0.00185675,0.00185675,0.006232602,0.009059622
M2043-1.02,0.0018287774,0.0018287774,0.033782557,0.042068962
M0723-1.02,-0.0017534753,0.0017534753,0.022236817,0.040868342
M5119-1.02,-0.0016942346,0.0016942346,0.04819146,0.05531523
M1890-1.02,-0.0016327855,0.0016327855,0.070616096,0.08615593
M4937-1.02,0.0016291959,0.0016291959,0.016724525,0.025837393
M4983-1.02,-0.0016067696,0.0016067696,0.0061791576,0.007959899
M2040-1.02,0.0016062559,0.0016062559,0.011877154,0.0148077
M1849-1.02,-0.0015724967,0.0015724967,0.28589955,0.36605304
M1100-1.02,0.0015598999,0.0015598999,0.1781287,0.22102216
M5174-1.02,0.0015237794,0.0015237794,0.016880881,0.021090185
M2037-1.02,-0.0014854737,0.0014854737,0.03037274,0.034103647
M0817-1.02,-0.001414518,0.001414518,0.021243263,0.023275858
M4904-1.02,0.0014112359,0.0014112359,0.012964915,0.01624982
M4921-1.02,-0.0013958131,0.0013958131,0.052539296,0.06216268
M4829-1.02,0.001357661,0.001357661,0.012675284,0.01696336
M2027-1.02,-0.0012631711,0.0012631711,0.018952891,0.026395613
M4788-1.02,-0.0012609913,0.0012609913,0.0071019307,0.011309715
M1913-1.02,-0.0012525488,0.0012525488,0.010471273,0.014415844
M4879-1.02,-0.0012351605,0.0012351605,0.012202483,0.015952803
M0580-1.02,0.001177175,0.001177175,0.029559666,0.043991577
M5025-1.02,0.0011628768,0.0011628768,0.006773157,0.014510828
